pkt_idx,timestamp,rf_channel,pdu_type,AdvA,access_address,tag_type,payload,CFO_Hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,_group
138190,1769130393.7500982,37,0,fe:a2:61:99:d2:9a,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e070346,-20462.487077,12619.328231,-20462.488345,326035.768299,272281.413822,1.020008,15.753046,20.0,-13961.470936,18.294733,595744.680851,376.0,16462.955078,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-110264.460938,-21414.71875,2036311794,2036312546,-3309.07061,-95947.626753,-6636.665175,25969.21865,
138191,1769130393.7939508,37,0,fe:a2:61:99:d2:9a,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e070346,-21385.624254,14696.394613,-21385.625311,331212.521471,266554.175513,1.049323,-7.356576,21.0,-14913.380931,18.348452,593085.106383,376.0,17853.982422,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-106648.0,-27459.027344,2036321385,2036322137,-17560.200401,-88010.319796,-2004.598719,24799.127692,
138192,1769130393.8391607,37,0,fe:a2:61:99:d2:9a,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e070346,-20789.692533,14705.474141,-20789.692237,330184.880214,276544.382306,1.047509,-7.650708,21.0,-14629.874391,18.350924,593085.106383,376.0,18184.927734,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-105143.609375,-27312.298828,2036321386,2036322138,319.877853,-94393.79657,-12901.380846,26039.984744,
138265,1769130394.7280295,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,7920.583146,8138.259758,7920.583624,338061.167824,254804.363821,1.162166,0.152969,81.0,19721.657414,27.423042,53191.489362,376.0,7032.785645,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,18966.082031,4645.29541,2037228589,2037229341,-15527.507764,-4787.344835,40830.834004,27.382669,
138266,1769130394.7731571,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,8385.738721,8366.029735,8385.739882,337054.65344,261389.429013,1.159959,0.39514,81.0,19617.868595,27.401027,53191.489362,376.0,7511.50293,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,18966.082031,4644.099609,2037228590,2037229342,-12611.301709,18333.317115,9379.363328,10572.880255,
138360,1769130395.95727,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-8950.357564,-1114.651759,-8950.357188,368771.840485,259864.034888,1.002769,-43.285441,71.5,20315.017053,21.988194,366666.666667,360.0,2109.269287,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,42022.222656,16034.069336,2038755233,2038755953,-12366.088317,-19103.342348,50531.923578,-38513.493856,
138361,1769130396.000016,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-9538.866234,-976.666009,-9538.866773,368122.475459,303375.260979,1.004506,-42.272306,71.5,20129.483276,22.088777,366666.666667,360.0,2003.978271,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,37709.484375,15806.033203,2038755234,2038755954,-34330.536578,9219.899543,39017.595698,-25651.653491,
138428,1769130396.786208,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-9425.408671,19842.0401,-9425.40849,214496.509472,184787.746139,1.036176,-21.929515,100.0,2848.787531,22.238553,268617.021277,376.0,-1157.939209,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-79559.195312,-11241.985352,2039486346,2039487098,15293.522567,-19073.86125,-42092.499989,14465.170109,
138429,1769130396.831767,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-9915.670363,19998.139689,-9915.670996,214638.432886,203680.189771,1.034206,-22.645757,100.0,2782.31985,22.076662,268617.021277,376.0,-1052.36731,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-83191.273438,-11233.154297,2039486347,2039487099,33627.349713,-37658.476969,-38919.284671,6052.819131,
138434,1769130397.2895312,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,2595.557003,2591.253877,2595.558502,320309.552506,241320.081576,0.949571,-62.533331,3.0,17707.220695,24.174218,242021.276596,376.0,-2761.396484,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,9930.591797,2265.72998,2039534565,2039535317,28779.527879,-49069.569082,6525.655716,11255.699238,
138435,1769130397.3392162,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,2307.687644,2445.63921,2307.686784,320145.806706,259641.351841,0.951136,-62.200093,3.0,17616.111124,24.164509,242021.276596,376.0,-2617.541016,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,9841.024414,2321.82373,2039534566,2039535318,17948.655638,-44383.437119,26427.467937,-1217.575114,
138476,1769130397.4767287,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,23509.900774,6574.99232,23509.90048,232071.594656,193647.482571,0.967054,-67.792944,95.0,30623.324161,22.781375,79787.234043,376.0,9704.797852,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,63725.179688,31169.373047,2039786531,2039787283,5365.725117,36412.406399,28274.45251,41861.25435,
138485,1769130397.541252,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,2782.085793,136.019888,2782.084954,363739.076033,290367.480828,0.980843,-50.93334,2.5,34520.20037,23.802329,164893.617021,376.0,-4684.421875,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,4749.409668,31222.013672,2039993088,2039993840,10553.446504,-45147.605651,-883.420189,71033.953711,
138570,1769130398.939542,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,10313.70808,8926.638584,10313.708046,312173.693618,231975.452308,1.160705,-2.593825,67.0,22976.088349,26.588401,53191.489362,376.0,9001.949219,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,8158.789551,1856.307129,2041241155,2041241907,-10340.500907,-11985.441399,45282.158351,2803.267358,
138571,1769130398.9844787,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,10862.254106,9156.44044,10862.253486,312033.908281,245130.222825,1.15794,-2.407696,67.0,22879.588202,26.671138,53191.489362,376.0,9485.642578,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,11501.453125,1946.282349,2041241156,2041241908,-8106.903442,13007.656697,16086.369614,11128.823423,
138684,1769130400.1743588,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-9518.625764,-801.088112,-9518.626567,351916.662045,275497.791361,0.998739,-45.878527,0.5,19933.040301,22.746885,366666.666667,360.0,2555.363525,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-7030.168457,2818.161621,2042769887,2042770607,-21817.554201,-10547.778946,46927.128449,-31248.230551,
138715,1769130400.6788647,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,14563.038519,11142.035121,14563.039159,325701.440528,243702.308975,1.043089,32.18008,3.5,35834.817159,23.507565,305851.06383,376.0,8323.668945,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,50226.332031,22363.0625,2043237876,2043238628,3806.5373,9571.932045,25819.307974,26657.783464,
138716,1769130400.7247462,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,15005.732892,11174.44871,15005.734001,325585.774521,260477.403504,1.041049,32.611723,3.5,35780.878422,23.483359,305851.06383,376.0,8599.121094,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,53249.378906,22374.775391,2043237877,2043238629,6685.106112,21860.853993,19131.856798,14406.306869,
138732,1769130400.938095,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-10085.486007,18384.240408,-10085.484288,335153.067857,255976.628805,1.025105,-30.327162,3.0,2370.099637,22.822638,239361.702128,376.0,-682.396973,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-3678.188721,-2477.129639,2043495185,2043495937,18077.316692,-23081.574878,-45537.226489,14688.905892,
138748,1769130401.3330438,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,2831.374903,2343.143179,2831.373817,344696.110581,265364.264763,0.955005,61.924501,2.5,18467.848145,24.254863,175531.914894,376.0,-2527.3479,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,39014.613281,-735.567566,2043544424,2043545176,31566.436379,-50622.285742,3740.937403,13311.504908,
138749,1769130401.3827744,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,2575.652793,2206.382242,2575.652836,343348.839129,269323.1745,0.95551,62.118296,2.5,18377.8014,24.220518,175531.914894,376.0,-2362.874756,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,29582.697266,-819.67804,2043544425,2043545177,20158.426091,-46003.975525,25062.767585,99.449613,
138773,1769130401.4790704,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,17851.047023,4828.058308,17851.047592,356294.575243,275728.362238,1.051208,8.00218,4.0,25743.621346,22.998746,77127.659574,376.0,8293.033203,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,73482.398438,18378.033203,2043794934,2043795686,-3760.089869,29431.815361,28647.25346,32379.563026,
138774,1769130401.5271423,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,17637.64822,5069.484181,17637.646804,356253.906346,269052.317141,1.049139,8.221562,4.0,25653.316214,22.973903,77127.659574,376.0,8136.012207,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,73066.1875,18368.529297,2043794935,2043795687,1027.00549,23404.581795,18520.499416,42166.918572,
138792,1769130401.7902079,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,3773.90218,1126.83072,3773.901815,350903.024003,253269.863372,1.05564,28.835041,2.5,34775.998564,24.101272,164893.617021,376.0,-3819.615967,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,50828.839844,44298.4375,2044009838,2044010590,-1108.727944,-29412.277773,3117.138303,74423.580683,
138793,1769130401.847878,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,4046.969068,913.591501,4046.967985,350256.867378,264743.185217,1.057163,28.314167,2.5,34647.593796,24.080283,164893.617021,376.0,-3729.412109,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,56009.09375,44069.148438,2044009839,2044010591,22021.166262,-49933.95873,-5809.257619,67178.373887,
138938,1769130403.2059054,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,9675.751443,7984.848383,9675.751991,319112.363801,242379.474965,0.858304,88.356064,79.5,20855.441523,26.870517,53191.489362,376.0,7983.166016,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,22188.740234,9201.032227,2045256327,2045257079,-11714.308548,11140.053443,23161.01015,6475.072644,
139044,1769130404.4942555,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-7538.258034,-1380.255431,-7538.256878,341293.719935,245747.798622,0.941715,78.283636,53.0,21313.606152,22.723752,366666.666667,360.0,2449.356934,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-24774.136719,2494.294434,2046781217,2046781937,-17855.541074,-12038.950225,52558.207713,-33768.921636,
139081,1769130405.0079272,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,16770.662995,11825.553396,16770.66285,221361.613077,184869.202558,1.084507,16.398951,77.0,38468.289586,23.191873,305851.06383,376.0,8988.75,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,8534.347656,12076.825195,2047238270,2047239022,7855.706849,20771.020835,20591.174112,20291.424445,
139107,1769130405.1742003,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-11910.605026,18951.249267,-11910.607032,293571.56783,238865.632117,1.014303,-34.70421,2.5,670.463283,22.781229,239361.702128,376.0,-916.074951,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-15665.863281,-4652.614746,2047494943,2047495695,20577.774948,-29437.195512,-43993.527529,9705.359389,
139113,1769130405.5835423,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,3994.046395,4515.228168,3994.046316,353290.726779,276051.036967,0.936056,-70.992569,3.0,19430.558892,24.184267,242021.276596,376.0,-867.814331,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,25456.46875,6158.94043,2047553320,2047554072,28319.026393,-47378.198079,9880.202734,12982.43132,
139114,1769130405.6302068,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,3519.26643,4405.503923,3519.266655,353270.191308,259530.331649,0.937233,-70.400332,3.0,19339.604063,24.173107,242021.276596,376.0,-768.388611,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,23531.253906,6113.41748,2047553321,2047554073,14483.475572,-40800.65706,34598.902938,-4265.189931,
139135,1769130405.7254362,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,19269.785385,5487.98025,19269.785644,341680.661006,259363.860583,0.945986,-71.68054,4.0,27204.813124,22.970781,98404.255319,376.0,8261.151367,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,75642.945312,31998.214844,2047802833,2047803585,-925.300833,33322.367134,19469.60478,39424.497646,
139136,1769130405.7700884,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,18903.791106,5668.128827,18903.792241,340518.125349,279502.256513,0.947678,-71.19028,4.0,27119.319672,22.943647,98404.255319,376.0,8008.19043,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,75642.945312,32013.417969,2047802834,2047803586,4861.231934,22043.09837,19787.69454,42801.426013,
139153,1769130406.1181607,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,3247.822726,-25.159496,3247.822833,351670.862886,256342.799085,1.083987,14.743394,2.5,34938.359698,23.837787,164893.617021,376.0,-4481.239746,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2681.571777,19974.228516,2048029082,2048029834,1060.28119,-38264.747276,3953.950353,76440.778579,
139154,1769130406.2451887,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,3652.929356,-88.616044,3652.929614,351330.655269,267506.248388,1.085825,14.285748,2.5,34802.786057,23.85992,164893.617021,376.0,-4322.858398,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2681.571777,19823.542969,2048029083,2048029835,29938.745408,-54137.246235,-11801.903464,62336.828606,
139180,1769130406.4143775,37,0,fe:a2:61:99:d2:9a,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e070346,-19303.909446,17129.337673,-19303.909545,354810.122827,281077.955024,1.005305,-37.627329,28.0,-12889.829573,19.807443,593085.106383,376.0,18650.648438,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-112257.273438,-30625.847656,2048330588,2048331340,-15498.887043,-87606.530384,-2274.300819,29345.110716,
139181,1769130406.4584851,37,0,fe:a2:61:99:d2:9a,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e070346,-18740.128696,17152.059098,-18740.130074,354892.644047,298634.255437,1.003845,-39.837445,28.0,-12600.251418,19.862243,593085.106383,376.0,19022.095703,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-112257.273438,-30483.742188,2048330589,2048331341,1967.797967,-96406.328771,-8228.488042,28613.101265,
139282,1769130407.4952097,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,9324.471225,8511.74294,9324.472129,344989.971539,260257.512011,0.840347,85.340357,94.5,21650.090438,26.302381,2659.574468,376.0,6671.943359,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,8792.265625,17842.035156,2049268062,2049268814,-11330.213849,-6730.517994,32505.685749,9131.092365,
139394,1769130408.564639,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-10119.557524,-957.31114,-10119.557178,353864.79382,266862.51332,0.978177,-56.128503,72.0,18583.827791,23.102627,366666.666667,360.0,1500.00708,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-13388.633789,-9831.541992,2050800483,2050801203,-22638.918999,-10445.710138,47366.238252,-34269.045617,
139447,1769130409.03235,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,14331.34901,11224.576068,14331.349735,322057.241844,243306.041208,0.935707,67.394517,3.0,35971.15744,22.865342,305851.06383,376.0,8030.810547,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-8935.412109,9151.792969,2051239497,2051240249,5929.309012,17211.981954,17249.809218,19685.521523,
139468,1769130409.4416044,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-19976.55471,17742.519959,-19976.555426,355587.060943,281091.396096,0.976813,-83.747318,210.0,2330.674372,22.835933,265957.446809,376.0,-5382.377441,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-12230.444336,12075.464844,2051499380,2051500132,-15140.490607,-11744.439656,-45344.776837,5071.372101,
139482,1769130409.6887562,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,2454.961005,3021.378718,2454.960617,361174.017167,289245.620946,1.079142,-10.380139,2.5,18175.047008,24.513282,242021.276596,376.0,-2273.762695,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2285.848877,-1816.684937,2051557111,2051557863,22119.360879,-45822.906079,19605.610623,2531.448233,
139497,1769130409.8186343,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,19369.183598,4804.044678,19369.182012,340090.894142,249195.198859,0.999171,-45.337495,4.0,27105.37834,23.443085,239361.702128,376.0,7883.084473,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,94662.695312,18629.279297,2051817595,2051818347,-4241.225024,33539.099275,24682.969409,39785.788481,
139498,1769130409.8632662,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,18957.085554,4995.468485,18957.085414,338957.182362,265838.85582,1.000024,-44.990164,4.0,27023.252625,23.435242,239361.702128,376.0,7631.286621,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,94662.695312,18631.699219,2051817596,2051818348,1679.931171,25935.109823,18140.909007,45896.289253,
139508,1769130409.9288592,37,0,c3:25:d0:59:1e:50,8E89BED6,APPLE,501e59d025c31eff4c001219104bfc148c626a4ea13fe51467678ff4221427c5a84ef00050,57733.378463,5970.692844,57733.378505,359668.748316,256005.061233,1.006278,-38.192819,2.0,62230.391352,21.464487,404255.319149,376.0,19177.171875,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,121324.054688,41907.660156,2051969532,2051970284,74699.659336,-29825.121858,66416.249844,102893.286052,
139509,1769130409.9744272,37,0,c3:25:d0:59:1e:50,8E89BED6,APPLE,501e59d025c31eff4c001219104bfc148c626a4ea13fe51467678ff4221427c5a84ef00050,58008.956649,5742.430353,58008.957464,359208.141742,276785.33634,1.004585,-40.071386,2.0,62122.885159,21.482697,404255.319149,376.0,19001.734375,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,128384.507812,41984.746094,2051969533,2051970285,76424.781253,-28340.235639,84416.366476,81678.851097,
139510,1769130410.2349224,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,-5506.515339,-2067.673379,-5506.515917,355463.176149,259160.08124,0.884516,-79.431086,3.5,25869.059757,23.986198,287234.042553,376.0,-8465.770508,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-358.728973,15276.21875,2052030442,2052031194,5259.484895,-56559.863617,-11024.065248,65471.035759,
139556,1769130410.7535727,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,32126.404715,14995.481957,32126.404359,368144.082945,277615.193759,1.073819,-2.776813,2.5,37424.462112,21.344013,226063.829787,376.0,16358.526367,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,23586.683594,-2435.713379,2052526752,2052527504,19320.541233,7532.823165,50333.268836,51551.624928,
139557,1769130410.7983775,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,32637.068102,15025.233558,32637.067985,368148.936839,290262.212344,1.075736,-2.978679,2.5,37286.781617,21.272841,226063.829787,376.0,16439.740234,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,23586.683594,-2241.365967,2052526753,2052527505,23441.097338,34295.336653,46752.102998,24899.113664,
139608,1769130411.6365185,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,7221.859905,8240.833383,7221.860628,331248.897491,245759.418758,0.972923,-50.269041,76.5,18945.918412,26.722471,53191.489362,376.0,7110.807129,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,17127.849609,14981.382812,2053280434,2053281186,-18028.094988,-2639.503401,38163.251854,2734.908239,
139609,1769130411.6839027,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,7716.726261,8469.187005,7716.727056,329819.787073,240367.01019,0.972683,-50.406911,76.5,18843.355137,26.756705,53191.489362,376.0,7599.296875,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,20024.78125,14945.899414,2053280435,2053281187,-12936.953193,19950.303383,1510.450872,15251.393879,
139723,1769130412.8950412,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-7337.080299,-385.063517,-7337.080459,355803.197351,271046.236328,0.948519,78.441486,0.5,21550.496599,22.385434,366666.666667,360.0,3033.290527,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,21876.373047,7389.765137,2054803572,2054804292,-3997.689569,-27750.137792,47164.20253,-32240.316278,
139724,1769130412.9384167,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-7947.959187,-382.507511,-7947.960322,354665.694664,276916.811807,0.94811,79.537522,0.5,21366.145602,22.444114,366666.666667,360.0,2839.542969,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,21876.373047,7282.144043,2054803573,2054804293,-23672.630231,-5654.07563,49535.317004,-29429.720303,
139752,1769130413.4178212,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,13892.760388,11036.670135,13892.759591,198365.266516,160051.287548,0.999247,45.215119,96.5,35537.396404,23.352854,305851.06383,376.0,7582.672852,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,19026.828125,17338.796875,2055240884,2055241636,3404.516702,15961.776105,19650.512724,21612.769057,
