pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
56,1764713288.712141991,37,0,E0:F5:58:56:8D:02,8E89BED6,20653.596564,6259.855424,20653.597796,354486.001961,268947.482433,0.966490,-82.219339,2.500000,35497.263398,22.595452,327127.659574,376.000000,4965.317871,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,82740.101562,28374.681641,100445910,100446662,5228.547477,39567.827486,-2266.541390,32724.222913
57,1764713288.743468046,37,0,E0:F5:58:56:8D:02,8E89BED6,21139.422883,6297.614883,21139.424204,354018.517921,267023.784232,0.967972,-82.742030,2.500000,35372.646548,22.560508,327127.659574,376.000000,5503.715332,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,91897.804688,28336.269531,100445911,100446663,9589.025040,33438.557963,8019.621044,26765.858887
58,1764713289.171371222,37,0,E0:F5:58:56:8D:02,8E89BED6,20675.853595,7764.990910,20675.853313,348153.457125,252899.602526,0.965880,-72.353503,2.000000,35402.052322,22.654052,297872.340426,376.000000,6224.359375,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,25923.513672,12323.552734,104455907,104456659,3936.633886,39768.967729,-1167.992168,33601.230140
59,1764713289.202855349,37,0,E0:F5:58:56:8D:02,8E89BED6,21123.937358,7745.595812,21123.937774,348183.278559,271384.180984,0.967528,-72.195317,2.000000,35278.083672,22.648189,297872.340426,376.000000,6742.869141,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,25923.513672,12327.955078,104455908,104456660,7920.887344,34019.665787,6567.299453,30051.031411
60,1764713289.649461746,37,0,E0:F5:58:56:8D:02,8E89BED6,20409.011602,6769.032957,20409.010806,363998.627672,273108.006114,1.027821,-25.746593,2.500000,35339.625786,22.951949,327127.659574,376.000000,6061.094727,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,30543.542969,23109.679688,108461775,108462527,6587.387869,37533.439175,-748.499143,30809.912741
61,1764713289.683398724,37,0,E0:F5:58:56:8D:02,8E89BED6,20889.148099,6872.225707,20889.147722,363447.967662,273832.044136,1.026093,-26.254280,2.500000,35215.588039,22.955534,327127.659574,376.000000,6625.316406,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,31775.044922,23159.925781,108461776,108462528,10133.546509,28198.858284,18147.309403,21359.601650
62,1764713290.126132727,37,0,E0:F5:58:56:8D:02,8E89BED6,20774.294173,6934.368132,20774.295023,350281.246154,260431.269975,1.025449,31.174390,2.000000,35529.531274,22.289820,297872.340426,376.000000,6479.730469,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7427.881348,10219.997070,112480125,112480877,5306.239783,40749.921206,-2226.062735,31978.896812
63,1764713290.159068823,37,0,E0:F5:58:56:8D:02,8E89BED6,21320.750270,6948.285970,21320.750499,348893.994806,263925.841975,1.024786,31.041351,2.000000,35407.706651,22.213514,297872.340426,376.000000,6996.182617,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7427.881348,10261.518555,112480126,112480878,9771.509422,36144.543080,6639.374472,25311.800089
64,1764713290.609545708,37,0,E0:F5:58:56:8D:02,8E89BED6,20629.207145,7317.885213,20629.206834,355130.685376,257955.469808,0.947953,84.413173,2.500000,35298.477313,22.755415,327127.659574,376.000000,6051.182617,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,21710.062500,10214.846680,116481420,116482172,6486.121650,39607.989648,-6605.941900,35430.434633
65,1764713290.644621611,37,0,E0:F5:58:56:8D:02,8E89BED6,21152.133579,7360.693450,21152.132888,353789.032096,278740.633213,0.949540,83.891711,2.500000,35176.223223,22.699698,327127.659574,376.000000,6582.275391,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,22590.099609,10238.380859,116481421,116482173,10758.390625,29772.873527,11152.243197,26555.113684
66,1764713291.098150253,37,0,E0:F5:58:56:8D:02,8E89BED6,20758.405822,7493.622773,20758.405400,359370.607657,255207.934772,0.972562,61.211337,2.500000,35635.885499,22.337916,327127.659574,376.000000,5222.009277,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,15450.702148,10095.968750,120492443,120493195,5621.129389,40691.092014,-6665.415182,35692.825626
67,1764713291.131496191,37,0,E0:F5:58:56:8D:02,8E89BED6,21267.932064,7533.735500,21267.932064,359490.097419,270489.236035,0.974003,60.842535,2.500000,35512.172878,22.380535,327127.659574,376.000000,5768.867188,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,15466.942383,10157.407227,120492444,120493196,10316.121369,31258.655678,10283.181639,26857.176956
