src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,turnover,singleton_mac_frac,mac_rate_per_min,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,churn_ok,rate_ok,dens_ok,decision_ok,churn_reason,k_chosen,homogeneous,homo_mac_share,homo_key_share,win_entropy_norm,uniform_ok,homo_block
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-2s_rot-15min.csv,1,TAG_APPLE,6,5400.0,2476.969574213028,2476.969574213028,5,0.875,0.8,0.05555555555555555,0.24349004060916388,0.0,0.16666666666666666,True,False,False,False,False,False,,2,False,0.3333333333333333,0.3333333333333333,0.9206198357115741,True,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-2s_rot-15min.csv,0,TAG_APPLE,12,5400.0,2478.332287311554,2478.332287311554,10,0.7833333333333334,0.8,0.1111111111111111,0.5272583995950414,0.4410134600158353,0.4166666666666667,True,False,False,False,False,False,,2,False,0.16666666666666666,0.16666666666666666,0.7499999999972692,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-2s_rot-1min.csv,1,TAG_APPLE,20,5400.0,2476.100318670273,2476.100318670273,15,0.830952380952381,0.6666666666666666,0.16666666666666666,1.108736616445185,0.9535864978902954,1.0,True,True,False,False,True,True,,4,False,0.1,0.1,0.6790681957656138,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-2s_rot-1min.csv,0,TAG_APPLE,10,5400.0,2475.176966905594,2475.176966905594,9,0.5,0.8888888888888888,0.1,0.33470881276909165,0.12855377008652658,1.0,True,False,False,False,False,False,,4,False,0.2,0.2,0.581671865715156,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-2s_rot-2s.csv,0,TAG_APPLE,13,1800.0,62.052008628845215,62.052008628845215,13,,1.0,0.43333333333333335,0.6301297414014349,1.0,1.0,False,False,False,False,False,False,,4,False,0.07692307692307693,0.07692307692307693,1.0,True,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-2s_rot-2s.csv,2,TAG_APPLE,21,5400.0,2465.7373263835907,2465.7373263835907,15,0.7976190476190477,0.6666666666666666,0.16666666666666666,1.3596652454305427,0.9516483516483516,1.0,True,True,False,False,True,True,,4,False,0.14285714285714285,0.09523809523809523,0.7038148177449267,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-2s_rot-2s.csv,1,TAG_APPLE,10,5400.0,2475.176966905594,2475.176966905594,9,0.5,0.8888888888888888,0.1,0.45038434324444476,0.12639405204460966,1.0,True,False,False,False,False,False,,4,False,0.2,0.2,0.581671865715156,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-2s_rot-30s.csv,2,TAG_APPLE,2,1800.0,60.77472472190857,60.77472472190857,2,,1.0,0.06666666666666667,0.1986737353318915,0.5,1.0,False,False,False,False,False,False,,4,False,0.5,0.5,1.0,True,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-2s_rot-30s.csv,1,TAG_APPLE,22,5400.0,2427.0052468776703,2427.0052468776703,15,0.761904761904762,0.6,0.16666666666666666,1.3296364545160055,0.9548387096774194,1.0,True,True,False,False,True,True,,4,False,0.13636363636363635,0.09090909090909091,0.7827759528114114,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-2s_rot-30s.csv,0,TAG_APPLE,10,5400.0,2475.176966905594,2475.176966905594,9,0.5,0.8888888888888888,0.1,0.45130759304386947,0.12962962962962962,1.0,True,False,False,False,False,False,,4,False,0.2,0.2,0.581671865715156,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-2s_rot-5min.csv,1,TAG_APPLE,4,5400.0,2476.969574213028,2476.969574213028,4,1.0,1.0,0.044444444444444446,0.25017743107291374,0.0,1.0,True,False,False,False,False,False,,2,False,0.25,0.25,0.9463946303544555,True,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-2s_rot-5min.csv,0,TAG_APPLE,19,5400.0,2478.332287311554,2478.332287311554,15,0.8285714285714286,0.7333333333333333,0.16666666666666666,1.1332900839725757,0.43652037617554856,0.6842105263157895,True,True,False,False,True,True,,2,False,0.10526315789473684,0.10526315789473684,0.7639360713901985,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-10s.csv,0,TAG_APPLE,23,5400.0,2431.5376732349396,2431.5376732349396,15,0.7261904761904763,0.6666666666666666,0.16666666666666666,0.6106138753638971,0.7471264367816092,1.0,True,True,False,False,False,False,,2,False,0.13043478260869565,0.08695652173913043,0.8359625449936682,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-10s.csv,1,TAG_APPLE,11,5400.0,2475.176966905594,2475.176966905594,10,0.5,0.9,0.1111111111111111,0.4469370538025965,0.017587939698492462,1.0,True,False,False,False,False,False,,2,False,0.18181818181818182,0.18181818181818182,0.546294702277771,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-15min.csv,2,TAG_APPLE,3,3600.0,2369.0706944465637,2369.0706944465637,3,1.0,1.0,0.05,0.5533418066112236,1.0,1.0,True,False,False,False,False,False,,8,False,0.3333333333333333,0.3333333333333333,0.9182958340516042,True,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-15min.csv,1,TAG_APPLE,2,3600.0,1862.5616118907928,1862.5616118907928,2,1.0,1.0,0.03333333333333333,0.26552975889035146,0.8333333333333334,1.0,True,False,False,False,False,False,,8,False,0.5,0.5,0.9999999999971146,True,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-15min.csv,4,TAG_APPLE,3,1800.0,229.21850275993347,229.21850275993347,3,,1.0,0.1,0.3710071160890353,0.0,0.0,False,False,False,False,False,False,,8,False,0.3333333333333333,0.3333333333333333,1.0,True,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-15min.csv,0,TAG_APPLE,7,5400.0,2474.8889949321747,2474.8889949321747,6,0.5,0.8333333333333334,0.06666666666666667,0.5579787414849039,0.0,0.14285714285714285,True,False,False,False,False,False,,8,False,0.2857142857142857,0.2857142857142857,0.7248340915030292,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-1min.csv,1,TAG_APPLE,22,5400.0,2462.682647705078,2462.682647705078,15,0.7595238095238095,0.6,0.16666666666666666,0.6288053330119303,0.7349397590361446,1.0,True,True,False,False,False,False,,2,False,0.13636363636363635,0.09090909090909091,0.8156200630378668,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-1min.csv,0,TAG_APPLE,11,5400.0,2475.176966905594,2475.176966905594,10,0.5,0.9,0.1111111111111111,0.45726533536979996,0.0225,1.0,True,False,False,False,False,False,,2,False,0.18181818181818182,0.18181818181818182,0.546294702277771,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-2s.csv,0,TAG_APPLE,23,5400.0,2462.682647705078,2462.682647705078,15,0.7261904761904763,0.6,0.16666666666666666,0.5538676073647336,0.7471264367816092,1.0,True,True,False,False,False,False,,2,False,0.13043478260869565,0.08695652173913043,0.8359625449936682,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-2s.csv,1,TAG_APPLE,11,5400.0,2475.176966905594,2475.176966905594,10,0.5,0.9,0.1111111111111111,0.4548309333113141,0.017587939698492462,1.0,True,False,False,False,False,False,,2,False,0.18181818181818182,0.18181818181818182,0.546294702277771,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-30s.csv,1,TAG_APPLE,23,5400.0,2462.682647705078,2462.682647705078,15,0.7261904761904763,0.5333333333333333,0.16666666666666666,0.6767183565368395,0.7441860465116279,1.0,True,True,False,False,False,False,,2,False,0.13043478260869565,0.08695652173913043,0.8359625449936682,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-30s.csv,0,TAG_APPLE,11,5400.0,2475.176966905594,2475.176966905594,10,0.5,0.9,0.1111111111111111,0.4380483860623356,0.018820577164366373,1.0,True,False,False,False,False,False,,2,False,0.18181818181818182,0.18181818181818182,0.546294702277771,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-5min.csv,1,TAG_APPLE,9,5400.0,2423.574033498764,2423.574033498764,7,0.8452380952380953,0.7142857142857143,0.07777777777777778,0.45383777048862484,0.8395061728395061,1.0,True,False,False,False,False,False,,4,False,0.2222222222222222,0.1111111111111111,0.7725068857115294,False,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-5min.csv,2,TAG_APPLE,4,5400.0,2421.1131389141083,2421.1131389141083,3,0.75,0.6666666666666666,0.03333333333333333,0.21893636857678764,0.0,0.75,True,False,False,False,False,False,,4,False,0.5,0.5,0.9463946303544555,True,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-30s_rot-5min.csv,0,TAG_APPLE,10,5400.0,2475.176966905594,2475.176966905594,9,0.5,0.8888888888888888,0.1,0.47183597055507853,0.015363128491620111,0.6,True,False,False,False,False,False,,4,False,0.2,0.2,0.581671865715156,False,False
controlled/SDR_Adv/tobos1.csv,1,TAG_APPLE,2,1800.0,740.5930000000008,740.5930000000008,2,,1.0,0.06666666666666667,0.22205466586499112,0.0,0.0,False,False,False,False,False,False,,2,False,0.5,0.5,1.0,True,False
controlled/SDR_Adv/tobos1.csv,0,TAG_APPLE,2,1800.0,1201.4380000000021,1201.4380000000021,2,,1.0,0.06666666666666667,0.16248619104535902,0.0,0.0,False,False,False,False,False,False,,2,False,0.5,0.5,1.0,True,False
controlled/SDR_Adv/tobos1.csv,3,TAG_GOOGLE,3,1800.0,966.5710000000036,966.5710000000036,3,,1.0,0.1,0.378625770824121,0.0,0.0,False,False,False,False,False,False,,3,False,0.3333333333333333,0.3333333333333333,1.0,True,False
controlled/SDR_Adv/tobos1.csv,4,TAG_GOOGLE,2,1800.0,333.775999999998,333.775999999998,2,,1.0,0.06666666666666667,0.2955509437826914,0.0,0.0,False,False,False,False,False,False,,3,False,0.5,0.5,1.0,True,False
controlled/SDR_Adv/tobos1.csv,2,TAG_GOOGLE,3,1800.0,376.46199999999953,376.46199999999953,3,,1.0,0.1,0.2367745745042702,0.0,0.0,False,False,False,False,False,False,,3,False,0.3333333333333333,0.3333333333333333,1.0,True,False
controlled/SDR_Adv/tobos2.csv,1,TAG_APPLE,5,7200.0,6757.862000000001,6757.862000000001,5,1.0,1.0,0.041666666666666664,0.4322187441369593,0.0,0.0,True,False,False,False,False,False,,5,False,0.2,0.2,0.9609640474407958,True,False
controlled/SDR_Adv/tobos2.csv,0,TAG_APPLE,4,5400.0,3687.6029999999955,3687.6029999999955,4,1.0,1.0,0.044444444444444446,0.35415969555834254,0.0,0.0,True,False,False,False,False,False,,5,False,0.25,0.25,0.9463946303544555,True,False
controlled/SDR_Adv/tobos2.csv,3,TAG_APPLE,2,3600.0,4325.468000000001,4325.468000000001,2,1.0,1.0,0.03333333333333333,0.2670621170606313,0.0,0.0,True,False,False,False,False,False,,5,False,0.5,0.5,0.9999999999971146,True,False
controlled/SDR_Adv/tobos2.csv,6,TAG_GOOGLE,18,7200.0,7155.947000000007,7155.947000000007,17,0.9583333333333334,0.9411764705882353,0.14166666666666666,0.5833999842067558,0.0,0.0,True,True,False,False,False,False,,2,False,0.1111111111111111,0.1111111111111111,0.9955380299162259,True,False
controlled/SDR_Adv/tobos2.csv,5,TAG_GOOGLE,12,9000.0,7522.9419999999955,7522.9419999999955,10,0.825,0.8,0.06666666666666667,0.29962645699136703,0.0,0.0,True,False,False,False,False,False,,2,False,0.16666666666666666,0.16666666666666666,0.8848616689959363,True,False
controlled/SDR_Adv/tony.csv,1,TAG_APPLE,25,5400.0,4446.989999999999,4446.989999999999,25,1.0,1.0,0.2777777777777778,0.5028764576520195,0.0,0.0,True,True,False,False,False,False,,2,False,0.04,0.04,0.7555242623038506,False,False
controlled/SDR_Adv/tony.csv,0,TAG_APPLE,42,5400.0,4525.199999999997,4525.199999999997,40,0.9480249480249481,0.95,0.4444444444444444,0.7985396382911335,0.0,0.0,True,True,False,False,False,False,,2,False,0.047619047619047616,0.047619047619047616,0.7609029801590312,False,False
controlled/SDR_Adv/tony.csv,3,TAG_GOOGLE,6,3600.0,4338.489999999998,4338.489999999998,6,1.0,1.0,0.1,0.3560091434706557,0.0,0.0,True,False,False,False,False,False,,3,False,0.16666666666666666,0.16666666666666666,0.6500224216454689,False,False
controlled/SDR_Adv/tony.csv,4,TAG_GOOGLE,3,3600.0,2013.3090000000009,2013.3090000000009,3,1.0,1.0,0.05,0.2555754944541638,0.0,0.0,True,False,False,False,False,False,,3,False,0.3333333333333333,0.3333333333333333,0.9182958340516042,True,False
controlled/SDR_Adv/tony.csv,2,TAG_GOOGLE,12,5400.0,4588.012000000002,4588.012000000002,11,0.9375,0.9090909090909091,0.12222222222222222,0.8617243395326527,0.0,0.0,True,False,False,False,False,False,,3,False,0.16666666666666666,0.16666666666666666,0.9808340377934095,True,False
controlled/SDR_Adv/tony.csv,5,TAG_SAMSUNG,3,1800.0,1239.0540000000037,1239.0540000000037,3,,1.0,0.1,0.30960381186223634,0.0,0.0,False,False,False,False,False,False,,2,False,0.3333333333333333,0.3333333333333333,1.0,True,False
