src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,decision_ok,k_chosen
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-30s.csv,2,TAG_APPLE,29,3600.0,,1257.4771976470947,29,3.332354936704856,1.0,1.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-30s.csv,0,TAG_APPLE,46,3600.0,,1323.03098654747,37,2.3195968850725253,0.08108108108108109,0.10810810810810811,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-30s.csv,1,TAG_APPLE,64,3600.0,,1285.3140895366669,62,2.2629068842188502,0.11290322580645161,0.2903225806451613,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-30s.csv,3,TAG_TILE,2,1800.0,,610.4210934638973,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-30s.csv,4,TAG_TILE,2,3600.0,,939.8220272064209,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-30s.csv,5,TAG_TILE,1,1800.0,,94.09704542160034,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-30s.csv,1,TAG_APPLE,103,3600.0,,3563.348402023316,103,4.575233826322231,1.0,1.0,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-30s.csv,2,TAG_APPLE,50,3600.0,,3583.753479719162,50,3.2973225588824686,0.0,0.54,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-30s.csv,0,TAG_APPLE,46,3600.0,,3598.3833949565887,34,2.3493240142985927,0.5,0.7058823529411765,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-30s.csv,2,TAG_APPLE,37,3600.0,,1297.795357465744,37,4.162354249875072,1.0,1.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-30s.csv,1,TAG_APPLE,60,3600.0,,1285.3140895366669,59,2.4090548958609057,0.0,0.11864406779661017,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-30s.csv,0,TAG_APPLE,46,3600.0,,1323.03098654747,37,2.333795331019686,0.1891891891891892,0.2972972972972973,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-30s.csv,3,TAG_TILE,2,1800.0,,610.4210934638973,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-30s.csv,4,TAG_TILE,2,3600.0,,939.8220272064209,2,0.0,0.0,0.5,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-30s.csv,5,TAG_TILE,1,1800.0,,94.09704542160034,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-2s.csv,2,TAG_APPLE,35,3600.0,,3563.348402023316,35,2.8335788066787857,1.0,1.0,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-2s.csv,0,TAG_APPLE,59,3600.0,,3596.832602262497,47,2.1894867525842168,0.23404255319148937,0.3404255319148936,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-2s.csv,1,TAG_APPLE,52,3600.0,,3583.753479719162,50,1.749024981340825,0.24,0.44,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-2s.csv,0,TAG_APPLE,46,3600.0,,1323.03098654747,37,1.8927367024582733,0.05405405405405406,0.10810810810810811,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-2s.csv,1,TAG_APPLE,64,3600.0,,1285.3140895366669,62,1.823196501000669,0.04838709677419355,0.11290322580645161,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-2s.csv,2,TAG_APPLE,15,3600.0,,1230.9979686737065,15,1.786926621741818,1.0,1.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-2s.csv,3,TAG_TILE,2,1800.0,,610.4210934638973,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-2s.csv,4,TAG_TILE,2,3600.0,,939.8220272064209,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-2s.csv,5,TAG_TILE,1,1800.0,,94.09704542160034,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-10s_rot-1min.csv,1,TAG_APPLE,56,3600.0,,3592.9153029918675,56,3.674282284972288,1.0,1.0,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-10s_rot-1min.csv,0,TAG_APPLE,52,3600.0,,3596.832602262497,40,2.321720383833749,0.1,0.3,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-10s_rot-1min.csv,2,TAG_APPLE,43,3600.0,,3583.753479719162,42,2.153012451004232,0.0,0.21428571428571427,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-10s_rot-1min.csv,1,TAG_APPLE,19,3600.0,,1291.1742186546317,19,3.27952907583827,1.0,1.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-10s_rot-1min.csv,2,TAG_APPLE,59,3600.0,,1285.3140895366669,57,2.0143852976077548,0.0,0.08771929824561403,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-10s_rot-1min.csv,0,TAG_APPLE,46,3600.0,,1323.03098654747,37,1.9126006661532307,0.08108108108108109,0.16216216216216217,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-10s_rot-1min.csv,3,TAG_TILE,2,1800.0,,610.4210934638973,2,0.0,0.0,0.0,False,False,False,False,3
