pkt_idx,timestamp,rf_channel,pdu_type,AdvA,access_address,tag_type,payload,CFO_Hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz
159,1769214321.505259037,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee120034,12958.637790,10128.042670,12958.637695,333536.595980,251137.599795,0.905218,76.636953,3.000000,35090.443544,22.906447,77127.659574,376.000000,3750.019775,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,75504.171875,27200.488281,2431228,2431980,38105.927471,-34977.261916,16152.086456,38269.460759
160,1769214321.548469305,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee120034,13193.425167,9886.205635,13193.426364,332937.264593,259669.034899,0.903805,76.975321,3.000000,35049.051496,22.914693,77127.659574,376.000000,3317.954102,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,75504.171875,27069.414062,2431229,2431981,45794.390787,-17828.546243,18981.617228,3849.645994
161,1769214321.599745274,37,0,EE:D4:8A:27:EA:99,8E89BED6,APPLE,99ea278ad4ee1eff4c00121960839bf948c739a2645808f21fedb7edfc3df340a9b51f03a7,-19769.390455,10625.786551,-19769.390849,339303.721617,266373.570867,0.971619,65.501750,23.500000,-4454.381930,19.715462,444148.936170,376.000000,8123.718262,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-82548.726562,-29940.802734,2471517,2472269,-60377.463525,-14592.418108,-26083.074164,23188.230699
162,1769214321.643018246,37,0,EE:D4:8A:27:EA:99,8E89BED6,APPLE,99ea278ad4ee1eff4c00121960839bf948c739a2645808f21fedb7edfc3df340a9b51f03a7,-20228.074574,10797.342579,-20228.074733,338308.661101,274182.487128,0.972844,65.507250,23.500000,-4170.340871,19.737411,444148.936170,376.000000,8250.998047,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-83826.140625,-29816.312500,2471518,2472270,-46270.969024,-30736.327779,-19112.828922,19989.355907
174,1769214321.898366928,37,0,4A:99:D4:97:7F:6F,8E89BED6,SAMSUNG,6f7f97d4994a02010403025afd17165afd131ff90201825f7b715b06c1a7000000f2ac55a3,30797.614271,13803.084894,30797.613265,367964.954158,256034.024355,0.979246,88.342038,2.500000,60597.820827,22.516910,244680.851064,376.000000,20207.158203,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,37383.441406,24287.042969,2709558,2710310,42480.796558,58845.575252,23547.731076,-5536.725208
175,1769214321.934461355,37,0,4A:99:D4:97:7F:6F,8E89BED6,SAMSUNG,6f7f97d4994a02010403025afd17165afd131ff90201825f7b715b06c1a7000000f2ac55a3,31321.591823,13639.162582,31321.591737,366881.604426,284308.761518,0.980531,86.107723,2.500000,60462.116676,22.451492,244680.851064,376.000000,20609.964844,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,44359.156250,24302.976562,2709559,2710311,44938.974580,55358.973008,15191.191894,-250.640244
187,1769214321.992127895,37,0,F6:B3:C7:70:AA:6F,8E89BED6,APPLE,6faa70c7b3f61eff4c00121920071d4b097cd79865779e67e2c43459a9a738d20ff84d01d9,6151.982993,2594.992038,6151.982168,331687.834057,242409.695713,0.900970,84.398240,3.000000,5575.011050,24.766513,228723.404255,376.000000,1942.007446,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-509.719543,-3317.503418,2917748,2918500,8059.974556,205.334447,-21366.087151,10826.806892
191,1769214322.034982681,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe41af4c0acac3db560680984461c6fc0e8607ff9362b4,-36705.020902,2991.081642,-36705.021096,211306.556416,181107.762933,1.037768,-4.392737,102.500000,-25984.858739,20.340582,402777.777778,360.000000,-4626.325684,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-68090.968750,-35618.617188,2953821,2954541,-17838.020311,-43996.346075,-45606.821830,-10645.433951
192,1769214322.075655460,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe41af4c0acac3db560680984461c6fc0e8607ff9362b4,-37191.998629,2994.306156,-37191.999695,211254.520145,202871.074291,1.038854,-5.216652,102.000000,-26121.848257,20.395358,402777.777778,360.000000,-4604.635742,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-68090.968750,-35692.683594,2953822,2954542,-11755.007677,-65312.227252,-34173.241217,-10290.426766
193,1769214322.113473892,37,0,73:8F:00:75:F6:10,8E89BED6,SAMSUNG,10f675008f7302010403025afd17165afd131ff9028bfe1e2f4130e4aba700000091aa0d6f,-8549.926364,-6406.450225,-8549.926726,361171.019597,267507.492716,1.085238,4.337708,2.500000,20892.094176,23.861204,257978.723404,376.000000,2899.347168,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10375.877930,3027.114746,2976384,2977136,-32747.745546,24113.777139,-1248.422560,3526.619445
194,1769214322.157094479,37,0,73:8F:00:75:F6:10,8E89BED6,SAMSUNG,10f675008f7302010403025afd17165afd131ff9028bfe1e2f4130e4aba700000091aa0d6f,-8297.992892,-6480.714483,-8297.992272,360172.355526,267278.622350,1.085226,5.018519,2.500000,20692.732562,23.655920,257978.723404,376.000000,2575.336914,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10375.877930,2982.003906,2976385,2977137,-28590.636811,7399.014968,-5024.569795,18872.779485
195,1769214322.193216085,37,0,EE:41:10:23:AF:58,8E89BED6,APPLE,58af231041ee1eff4c00121920b8195b5391537fc65f2b8c44ee2d60150abb395853e90205,7623.816677,2618.685089,7623.816550,326817.333683,234679.365469,0.985541,51.184588,3.000000,19112.021834,23.699784,332446.808511,376.000000,3372.326904,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,61875.574219,19479.451172,2996709,2997461,21600.283537,-5905.418042,-6741.764009,27745.906257
196,1769214322.229296923,37,0,EE:41:10:23:AF:58,8E89BED6,APPLE,58af231041ee1eff4c00121920b8195b5391537fc65f2b8c44ee2d60150abb395853e90205,7103.832993,2523.765538,7103.833058,326247.359305,253750.452394,0.984368,51.812620,3.000000,19093.553586,23.648763,332446.808511,376.000000,3283.463623,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,60946.097656,19368.009766,2996710,2997462,24589.327144,3441.656758,14111.585908,-4014.749329
238,1769214322.686993361,37,0,7E:66:9C:08:32:A3,8E89BED6,SAMSUNG,a332089c667e02010403025afd17165afd131ff902b8d92caa6cfd96a2a7000000eec398ca,-5770.738787,7656.762075,-5770.738853,350761.742524,265021.220247,0.983354,60.624526,3.000000,19978.667099,22.777445,375000.000000,376.000000,9079.129883,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-22743.654297,2785.093506,3514183,3514935,-11123.703762,26879.406695,3033.627227,-32394.974747
239,1769214322.720375776,37,0,7E:66:9C:08:32:A3,8E89BED6,SAMSUNG,a332089c667e02010403025afd17165afd131ff902b8d92caa6cfd96a2a7000000eec398ca,-5478.870603,7935.958333,-5478.870797,350422.591698,263871.538873,0.985110,59.717083,3.000000,19745.973562,22.711145,375000.000000,376.000000,8978.796875,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-12257.268555,2685.034668,3514184,3514936,-23064.655213,19022.760514,2070.940209,-8108.467231
243,1769214322.765075207,37,0,FE:A2:61:99:D2:9A,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e0703fb,-15889.288431,13276.003805,-15889.287710,242494.907380,216783.730928,1.071629,3.922941,90.500000,-8072.606947,19.283927,595744.680851,376.000000,20507.179688,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-20082.484375,-22913.712891,3552601,3553353,-14755.928499,-59558.550714,-11259.508680,27529.849694
244,1769214322.813526154,37,0,FE:A2:61:99:D2:9A,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e0703fb,-15297.803550,13259.102413,-15297.802193,241878.451540,218473.739593,1.073143,4.168289,90.500000,-7801.300761,19.370501,595744.680851,376.000000,20864.253906,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-20082.484375,-22830.960938,3552602,3553354,-9657.616740,-76382.797372,-4871.658516,37335.503802
268,1769214322.896336317,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe02001d59b9b24ffa07010303edfe,23967.141272,7109.151364,23967.139311,283211.205539,223438.748732,0.961620,80.632801,0.500000,14384.250224,23.304541,202702.702703,296.000000,17440.039062,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,116358.109375,18199.367188,3936207,3936799,35893.835571,28802.781127,3714.170710,13166.332997
269,1769214322.921034813,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe02001d59b9b24ffa07010303edfe,24304.093000,7162.835661,24304.091324,282651.518232,228963.809220,0.963592,79.950522,0.500000,14050.130064,23.211149,202702.702703,296.000000,17224.611328,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,120321.789062,18212.347656,3936208,3936800,44227.847756,33953.446274,-4575.634938,4517.003632
277,1769214323.153432131,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe020096ae75425b3002340303edfe,-17886.889706,1280.519324,-17886.891029,279275.370559,214343.585265,1.033708,-27.056704,0.500000,-11957.656323,21.762994,243243.243243,296.000000,2423.256836,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-61213.109375,-17357.029297,4132590,4133182,4799.691982,-39710.421787,-5087.503469,-54341.573536
278,1769214323.175251245,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe020096ae75425b3002340303edfe,-17620.550866,842.529238,-17620.552227,276692.087682,229246.013954,1.032975,-27.857645,0.500000,-12310.677030,21.735849,243243.243243,296.000000,2156.007080,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-59320.476562,-17358.369141,4132591,4133183,-16456.535353,-29726.387876,2604.444257,-38377.270696
281,1769214323.198385715,37,0,C4:CC:AB:84:E5:53,8E89BED6,APPLE,53e584abccc41eff4c00121910fe17d18736d0a2b1ababccc0af5d9ed4d91323e77a2f0049,-2821.225364,4050.074221,-2821.225725,368866.557879,275529.285078,1.070370,-5.521296,2.500000,8190.747960,20.863988,335106.382979,376.000000,-2448.635986,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-7127.428223,465.353851,4149350,4150102,3257.792162,2587.270111,-34409.272764,25047.184078
282,1769214323.233263254,37,0,C4:CC:AB:84:E5:53,8E89BED6,APPLE,53e584abccc41eff4c00121910fe17d18736d0a2b1ababccc0af5d9ed4d91323e77a2f0049,-3304.683154,3917.006647,-3304.684253,368221.331263,278190.972858,1.072217,-5.265815,2.500000,8052.856420,20.828164,361702.127660,376.000000,-2647.320557,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-7623.770508,384.943512,4149351,4150103,28409.938268,-15737.521119,-36004.949323,8490.451204
283,1769214323.269901514,37,0,F0:F6:16:D9:B9:56,8E89BED6,APPLE,56b9d916f6f01eff4c001219109c8c0caa1cb9a65e2bfa8a116b02224f70e0e31dc28f02c5,4738.459272,-318.573925,4738.459662,226219.310103,195189.199207,0.975285,57.349247,116.500000,586.412515,22.321169,492021.276596,376.000000,2906.923340,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-57794.222656,-17232.496094,4172096,4172848,-1632.714588,-19361.614333,47065.062810,10411.636921
284,1769214323.302616835,37,0,F0:F6:16:D9:B9:56,8E89BED6,APPLE,56b9d916f6f01eff4c001219109c8c0caa1cb9a65e2bfa8a116b02224f70e0e31dc28f02c5,4190.061351,-402.328786,4190.060611,226283.995544,214637.135182,0.976336,57.215319,116.000000,462.706132,22.346323,492021.276596,376.000000,2662.993408,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-65547.000000,-17141.736328,4172097,4172849,4582.231994,9385.486938,14632.268863,8620.907393
304,1769214323.555997133,37,0,C8:48:BB:51:E1:A0,8E89BED6,APPLE,a0e151bb48c81eff4c00121910ead3335f3e0162b4b803d9c9b2474a29f4aea89c455d0288,32345.596079,12919.517072,32345.597750,345126.881940,262798.631094,0.958056,77.584024,2.500000,41108.976367,23.228879,172872.340426,376.000000,15388.188477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,68480.718750,41230.621094,4502256,4503008,42810.507903,25836.553875,27503.477467,42560.230915
305,1769214323.588409185,37,0,C8:48:BB:51:E1:A0,8E89BED6,APPLE,a0e151bb48c81eff4c00121910ead3335f3e0162b4b803d9c9b2474a29f4aea89c455d0288,31839.906989,12628.850078,31839.907910,343415.289462,258370.702489,0.956483,77.612870,2.500000,40952.550907,23.089980,172872.340426,376.000000,15143.218750,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,68480.718750,41215.761719,4502257,4503009,44700.659603,36382.759097,40264.313871,20794.810381
309,1769214323.624804497,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41995b27562a548df6d8cb869a2bb7c10da20dd5a0dd,-5666.587752,8610.576726,-5666.587885,344223.945136,241808.921380,0.969602,70.240313,1.000000,8073.676445,21.123089,416666.666667,360.000000,7638.485840,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,118547.835938,8795.772461,4540889,4541609,-18412.252815,-13504.531573,15187.330322,-7092.377502
310,1769214323.654489517,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41995b27562a548df6d8cb869a2bb7c10da20dd5a0dd,-6074.550373,8425.732007,-6074.549241,343050.069708,261155.397747,0.969311,71.352071,1.000000,7934.485745,21.261120,416666.666667,360.000000,7484.872070,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,117034.773438,8646.813477,4540890,4541610,-6728.977165,2793.143036,-13101.974047,-4384.602339
318,1769214323.694176674,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe0200b3638bc638caebb4,-6427.848149,-4541.693427,-6427.848000,264515.856415,199395.183192,0.953534,58.823903,2.000000,4284.911909,21.948566,364864.864865,296.000000,933.430969,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-14719.671875,5803.022949,4667484,4668076,-36386.451501,-4270.812576,9220.381932,44398.450612
319,1769214323.714538813,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe0200b3638bc638caebb4,-5922.605547,-4575.004503,-5922.605230,264116.419927,224591.767211,0.955440,58.463567,2.000000,4147.378434,21.957621,364864.864865,296.000000,1047.285522,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-13315.211914,5595.046387,4667485,4668077,-49220.221860,570.176673,57366.968758,8410.077740
333,1769214323.762159824,37,0,DF:DE:2D:FE:44:9C,8E89BED6,APPLE,9c44fe2ddedf1eff4c00121920c86a4b8595db98a5443ce3016852ef224b8fec77bcb702de,3970.569239,3519.929602,3970.570152,346124.946741,276504.168980,0.938517,70.590228,2.500000,22516.053855,23.969091,167553.191489,376.000000,-919.786621,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10384.484375,1294.595825,4942518,4943270,16650.938503,-11350.779089,-6396.904600,-9830.604479
339,1769214324.001030207,37,0,FD:B3:D6:09:87:AF,8E89BED6,APPLE,af8709d6b3fd1eff4c00121920dc3da990e9d2fe96f8c619d861a74e502fb0198bf07e02c7,8107.078153,10040.145590,8107.078831,351296.250393,258027.218367,0.994649,-49.007577,4.000000,25271.672303,22.316274,223404.255319,376.000000,3140.671631,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,44686.878906,13540.455078,5018449,5019201,50479.945873,-1020.386215,3833.627183,-11883.474427
345,1769214324.054464579,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41e50f2ddfc78a71de9c1f38afa80e49c5c02ad0e3db,-15235.837622,4079.790765,-15235.837149,336130.062185,246320.031512,0.985020,54.875608,1.000000,7186.057424,22.917092,372222.222222,360.000000,6613.197266,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-24011.492188,-9965.764648,5120145,5120865,-14823.711822,15296.086509,-15487.206191,-40552.901710
346,1769214324.083702326,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41e50f2ddfc78a71de9c1f38afa80e49c5c02ad0e3db,-14771.744682,4131.371266,-14771.743875,336026.447138,265230.435928,0.986138,54.543680,1.000000,7025.996212,22.918894,372222.222222,360.000000,6160.223633,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-23498.667969,-9977.461914,5120146,5120866,-10030.902823,24657.611553,-43842.392020,-31209.427132
349,1769214324.116079569,37,0,66:C5:34:E1:54:9F,8E89BED6,SAMSUNG,9f54e134c56602010403025afd17165afd131ff9026916370c7f287488a70000000cf6cf8d,9624.574090,7291.917641,9624.574480,323613.475700,239656.375947,1.062515,-31.494556,2.500000,31118.492267,23.496198,244680.851064,376.000000,9531.365234,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,4054.378418,-526.908875,5123755,5124507,-5039.300825,44951.078974,-21940.459627,-1333.880666
353,1769214324.174171925,37,0,D1:CF:9E:9A:9A:B6,8E89BED6,APPLE,b69a9a9ecfd11eff4c0012196052b39d011feb04e1f3b848b5f48f3406a166418956cd012e,-9558.654346,6477.124268,-9558.655052,361753.265802,301596.329741,0.950397,-83.745034,21.500000,-2967.852214,17.863585,662234.042553,376.000000,11084.250977,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-24618.369141,-11218.589844,5233322,5234074,-11131.200478,-32725.227964,-40779.081967,56423.326099
368,1769214324.244746923,37,0,58:5B:46:54:3D:94,8E89BED6,GOOGLE,943d54465b580201061916aafe40297310c75708598e4042a4b74d155ad47ed48feef1,10043.303786,11247.235641,10043.303620,343482.895470,252126.389653,1.012588,-27.392565,6.000000,7078.405287,23.043770,419444.444444,360.000000,13922.931641,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10372.162109,-10292.835938,5475848,5476568,-2484.220084,12277.368972,-11083.446964,36752.661380
369,1769214324.276705265,37,0,58:5B:46:54:3D:94,8E89BED6,GOOGLE,943d54465b580201061916aafe40297310c75708598e4042a4b74d155ad47ed48feef1,10511.858089,11615.534379,10511.857678,342763.850703,259247.622734,1.010911,-29.908755,6.000000,6977.426459,23.066691,419444.444444,360.000000,14291.087891,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-10372.162109,-10149.459961,5475849,5476569,437.913673,-6279.419215,5547.649783,36002.227990
372,1769214324.508094311,37,0,DC:EB:42:AA:4A:42,8E89BED6,APPLE,424aaa42ebdc1eff4c0012192058f4a1db33445b6d87271faa25e6ff3650d25231e55502b9,28494.299446,14633.042778,28494.299587,346304.187051,249196.894160,1.057559,15.793748,3.000000,39827.422885,25.205690,303191.489362,376.000000,16760.953125,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,68293.507812,26133.478516,5517352,5518104,26623.280696,28556.237985,29102.666302,31802.904322
373,1769214324.546783686,37,0,DC:EB:42:AA:4A:42,8E89BED6,APPLE,424aaa42ebdc1eff4c0012192058f4a1db33445b6d87271faa25e6ff3650d25231e55502b9,28595.716789,14608.371344,28595.716296,346256.783880,250149.016320,1.056292,16.527994,3.000000,39758.336993,25.197308,303191.489362,376.000000,16439.392578,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,75029.070312,26182.986328,5517353,5518105,20688.909776,21352.889659,40351.561698,35933.379746
387,1769214324.614072800,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe41eb52fd1b3b3d47195172303c2eade5909063620b8d,9882.644583,10282.011692,9882.644784,319020.532929,233218.845332,0.943905,72.443389,0.500000,12140.712384,21.625360,330555.555556,360.000000,16538.455078,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,46318.078125,13265.633789,5867677,5868397,4834.225423,5525.677077,7819.963500,15506.122007
388,1769214324.658157587,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe41eb52fd1b3b3d47195172303c2eade5909063620b8d,10363.216744,10273.920565,10363.216165,318297.937952,247211.982653,0.942423,72.593730,0.500000,12026.263378,21.715796,330555.555556,360.000000,16725.378906,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,46318.078125,13244.017578,5867678,5868398,9933.966075,-4680.586727,3339.191014,24652.648713
389,1769214324.693583965,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe02005b24f1eebad162410303edfe,22006.650144,2250.213524,22006.650376,289032.556565,218497.434901,0.984382,85.336601,33.500000,7656.510501,22.244810,351351.351351,296.000000,12925.848633,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-34228.453125,579.287842,5899573,5900165,-7610.552067,46643.994069,22004.095729,30314.258064
390,1769214324.722042084,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe02005b24f1eebad162410303edfe,22495.792320,1924.946818,22495.792295,288781.718926,232096.896801,0.985725,81.814578,33.500000,7358.009346,22.253575,351351.351351,296.000000,12669.187500,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-30254.548828,687.910645,5899574,5900166,-15888.752870,53327.162739,41525.956318,17624.369070
396,1769214324.752181292,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c004a,-8222.188076,-1063.711400,-8222.188101,234014.843793,189463.496968,1.042019,-14.465742,1.500000,15822.778073,22.537488,268617.021277,376.000000,-2749.095947,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-20159.439453,5007.823242,5985798,5986550,-5297.813840,-26985.621459,-13680.541649,21676.468841
415,1769214325.006958008,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b0321,4118.031011,1743.026987,4118.031473,310986.769290,237191.399006,1.020495,-26.501973,2.500000,31371.859518,24.492883,313829.787234,376.000000,-847.972717,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,14210.003906,19344.355469,6200859,6201611,-6082.241697,-21321.045281,29636.837663,24658.711430
418,1769214325.043110132,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe41838aa2373ea2d66d2e885f1b641af604de14d04d6a,-39858.568980,-4714.054577,-39858.567571,350483.688394,248813.446704,0.973486,67.285880,1.000000,-37096.964947,21.273324,375000.000000,360.000000,-13186.863281,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-44335.214844,-19811.281250,6219373,6220093,-41208.571019,-64925.592457,-5907.408202,-35115.493987
419,1769214325.073157072,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe41838aa2373ea2d66d2e885f1b641af604de14d04d6a,-40422.574306,-4462.370440,-40422.574727,349659.593995,279365.120085,0.975569,66.401070,1.000000,-37270.757116,21.240523,375000.000000,360.000000,-13422.226562,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-46039.968750,-19924.833984,6219374,6220094,-32424.263955,-59152.005295,-17709.439418,-35910.159119
422,1769214325.111899376,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe416ceeb2282295bdcb574e7864e8a886321c9645386f,-17083.985995,8518.246225,-17083.986811,345460.153394,254800.522286,0.965746,83.541257,1.000000,-10527.720487,21.558773,413888.888889,360.000000,6273.224121,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,5367.314941,-5821.395020,6316329,6317049,-22549.150505,5088.824592,-33882.016900,-20834.955448
423,1769214325.141998529,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe416ceeb2282295bdcb574e7864e8a886321c9645386f,-16534.487416,8891.978729,-16534.488140,345045.764797,268323.790642,0.966938,84.626889,1.000000,-10740.559308,21.519187,413888.888889,360.000000,6664.546875,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,10251.882812,-5930.808594,6316330,6317050,-10634.623936,-4971.994867,-43769.527233,-14541.340540
428,1769214325.179897547,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe41853258a40fb4780c33c8fef2ba93922b872584bf6b,9647.274477,11552.817953,9647.274154,224680.992256,173271.168035,0.998847,-49.326029,0.500000,30314.253537,22.357427,302777.777778,360.000000,9020.252930,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,32624.888672,10358.298828,6406533,6407253,50106.269687,23059.118738,-6106.953906,-20199.979035
429,1769214325.215351820,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe41853258a40fb4780c33c8fef2ba93922b872584bf6b,9445.949592,11236.546898,9445.949683,224625.013897,189899.002650,1.000237,-44.237663,0.500000,30137.993123,22.377276,302777.777778,360.000000,9120.495117,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,32592.619141,10329.199219,6406534,6407254,42681.513553,18373.447807,-1022.467718,-11833.290758
434,1769214325.252075195,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee120034,12298.745677,10025.507636,12298.745516,341455.746043,259458.012993,0.915581,-69.701917,2.500000,34389.768281,22.556448,77127.659574,376.000000,4032.825195,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,32368.109375,18537.330078,6434345,6435097,36515.464067,-35926.530194,16138.686494,38779.609070
435,1769214325.285621405,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee120034,12492.016908,9763.526063,12492.016163,341421.071282,264103.750148,0.915596,-69.371112,2.500000,34347.812004,22.532566,77127.659574,376.000000,3572.787598,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,36450.628906,18490.226562,6434346,6435098,44826.513035,-20460.091046,17699.607612,6211.095077
