src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,uniform_ok,decision_ok,k_chosen,win_entropy_norm
controlled/Benign/tony.csv,5,TAG_APPLE,2,1800.0,,196.00499999999715,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Benign/tony.csv,0,TAG_APPLE,3,1800.0,,173.1429999999964,3,0.33707280812867846,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,1,TAG_APPLE,1,1800.0,,259.70100000000093,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,2,TAG_APPLE,1,1800.0,,84.06599999999867,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,0,TAG_APPLE,2,1800.0,,261.2660000000035,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,1,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,2,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,0,TAG_APPLE,2,1800.0,,81.85799999999995,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,1,TAG_APPLE,1,1800.0,,251.4510000000007,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,2,TAG_APPLE,1,1800.0,,0.7669999999998254,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,0,TAG_APPLE,6,1800.0,,275.9899999999984,6,0.43339653076206963,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,1,TAG_APPLE,1,1800.0,,262.6990000000005,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,2,TAG_APPLE,1,1800.0,,2.074000000000069,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,0,TAG_APPLE,2,1800.0,,84.09700000000157,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,1,TAG_APPLE,1,1800.0,,185.89199999999983,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,2,TAG_APPLE,1,1800.0,,92.24099999999453,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,0,TAG_APPLE,2,1800.0,,25.885000000002037,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,1,TAG_APPLE,1,1800.0,,292.82800000000134,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,2,TAG_APPLE,2,1800.0,,46.66399999999703,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,0,TAG_APPLE,5,1800.0,,287.6890000000053,5,0.41282747749512766,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,1,TAG_APPLE,2,1800.0,,5.811000000001513,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,2,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,0,TAG_APPLE,1,1800.0,,285.1059999999993,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,1,TAG_APPLE,1,1800.0,,176.26499999999896,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,2,TAG_APPLE,1,1800.0,,110.73300000000017,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,0,TAG_APPLE,2,1800.0,,260.7720000000045,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,1,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/tony.csv,2,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
