timestamp,AdvA,payload,CFO_Hz,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,CFO_from_transitions_Hz,nprod_00,nprod_11,nprod_10,nprod_01,nprod_total,crc_ok,is_tag_ecosystem,pdu_type,pdu_type_name,length,channel,phase,polarity,slip,window_start,window_end,aa_pos,aa_corr,pre_corr,cfo_window,eco
1430.428,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-35650.0,76933.0,-86197.0,66473.0,-115367.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,3,-1,0,-1,-1,2746,32,7,unknown,GOOGLE
1432.794000000009,de:96:2b:3b:c2:d9,d9c23b2b96de1eff4c00121900cb8b3aa89e04dfc4b9c9bc5ec3445dcfe473f88fff310100,-33116.0,64810.0,-114939.0,74386.0,-151216.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,6,-1,0,-1,-1,5771,32,8,unknown,APPLE
1433.3110000000015,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-26190.0,88666.0,-102065.0,75146.0,-146588.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,1,-1,0,-1,-1,2769,32,8,unknown,GOOGLE
1436.4330000000043,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-15760.0,73837.0,-82071.0,65735.0,-139686.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,15,-1,0,-1,-1,3982,32,7,unknown,GOOGLE
1438.0220000000118,de:96:2b:3b:c2:d9,d9c23b2b96de1eff4c00121900cb8b3aa89e04dfc4b9c9bc5ec3445dcfe473f88fff310100,-21446.0,57546.0,-130071.0,89617.0,-144491.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,6,-1,0,-1,-1,5101,30,8,unknown,APPLE
1438.2920000000013,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-23625.0,79253.0,-92749.0,57635.0,-111160.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,2,-1,0,-1,-1,5803,32,7,unknown,GOOGLE
1440.4860000000044,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-21559.0,79797.0,-85871.0,55967.0,-122087.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,8,-1,0,-1,-1,6593,32,8,unknown,GOOGLE
1442.472999999998,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-25301.0,81869.0,-98433.0,104396.0,-153561.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,10,-1,0,-1,-1,6804,32,8,unknown,GOOGLE
1443.453999999998,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-16993.0,74180.0,-84958.0,83270.0,-128423.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,2,-1,0,-1,-1,3897,32,8,unknown,GOOGLE
1457.1370000000024,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-16906.0,95739.0,-94817.0,81204.0,-157952.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,3,-1,0,-1,-1,2425,31,7,unknown,GOOGLE
1458.2830000000104,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-18674.0,88355.0,-74437.0,99221.0,-147091.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,11,-1,0,-1,-1,3940,32,8,unknown,GOOGLE
1466.4619999999995,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-31666.0,86265.0,-75437.0,82679.0,-116160.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,10,-1,0,-1,-1,4952,32,8,unknown,GOOGLE
1468.218000000008,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-10044.0,94364.0,-76900.0,58680.0,-120602.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,5,-1,0,-1,-1,5273,32,8,unknown,GOOGLE
1478.652000000002,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-12311.0,90273.0,-79348.0,54193.0,-131200.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,12,-1,0,-1,-1,3831,32,8,unknown,GOOGLE
1482.6470000000118,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-2823.0,85729.0,-75013.0,58928.0,-124605.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,2,-1,0,-1,-1,5321,32,8,unknown,GOOGLE
1485.8050000000076,5b:bf:ec:b4:2d:e7,e72db4ecbf5b0201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-48682.0,85392.0,-75516.0,72777.0,-157206.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,0,-1,0,-1,-1,4257,32,8,unknown,GOOGLE
1502.097999999998,e6:56:c1:77:2d:dd,dd2d77c156e61eff4c001219005532d18d601c7a20ffc74830ba92758b70d8ff9d159a0100,-16970.0,62751.0,-87713.0,83642.0,-148338.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,6,-1,0,-1,-1,2521,32,8,unknown,APPLE
1502.5829999999987,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,2240.0,79879.0,-92898.0,63851.0,-126500.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,15,-1,0,-1,-1,7370,32,8,unknown,GOOGLE
